Log file open, 01/25/23 16:32:00
[2023.01.25-11.02.18:320][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_FirstPersonBP.upack', mount point: 'root:/'
[2023.01.25-11.02.18:321][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_HandheldARBP.upack', mount point: 'root:/'
[2023.01.25-11.02.18:322][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPerson.upack', mount point: 'root:/'
[2023.01.25-11.02.18:322][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPersonBP.upack', mount point: 'root:/'
[2023.01.25-11.02.18:323][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_TopDown.upack', mount point: 'root:/'
[2023.01.25-11.02.18:323][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_TopDownBP.upack', mount point: 'root:/'
[2023.01.25-11.02.18:324][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_VehicleAdvBP.upack', mount point: 'root:/'
[2023.01.25-11.02.18:325][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_VirtualRealityBP.upack', mount point: 'root:/'
[2023.01.25-11.02.19:719][  0]LogCEFBrowser: CEF GPU acceleration enabled
[2023.01.25-11.02.20:063][  0]LogSlate: The tab "MoviePipelineQueue" attempted to spawn in layout 'UnrealEd_Layout_v1.5' but failed for some reason. It will not be displayed.
[2023.01.25-11.02.20:096][  0]LogSlate: Took 0.000243 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2023.01.25-11.02.20:107][  0]LogSlate: Took 0.000233 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Bold.ttf' (160K)
[2023.01.25-11.02.20:120][  0]LogSlate: Took 0.011320 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/DroidSansMono.ttf' (77K)
[2023.01.25-11.02.20:241][  0]LogViewport: Scene viewport resized to 1634x902, mode Windowed.
[2023.01.25-11.02.20:357][  0]LogSlate: Took 0.007291 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2023.01.25-11.02.21:211][  0]LogStall: Startup...
[2023.01.25-11.02.21:215][  0]LogStall: Startup complete.
[2023.01.25-11.02.21:232][  0]LogLoad: (Engine Initialization) Total time: 21.45 seconds
[2023.01.25-11.02.21:232][  0]LogLoad: (Engine Initialization) Total Blueprint compile time: 0.00 seconds
[2023.01.25-11.02.21:350][  0]AssetCheck: New page: Asset Save: Floor_400x400
[2023.01.25-11.02.21:350][  0]LogContentValidation: Display: Validating /Script/Engine.StaticMesh /Game/StarterContent/Architecture/Floor_400x400.Floor_400x400
[2023.01.25-11.02.21:536][  0]LogAssetRegistry: Asset discovery search completed in 17.3646 seconds
[2023.01.25-11.02.21:549][  0]LogCollectionManager: Fixed up redirectors for 0 collections in 0.000008 seconds (updated 0 objects)
[2023.01.25-11.02.21:554][  0]LogContentStreaming: Texture pool size now 1000 MB
[2023.01.25-11.02.21:695][  0]LogAutomationController: Ignoring very large delta of 17631866.52 seconds in calls to FAutomationControllerManager::Tick() and not penalizing unresponsive tests
[2023.01.25-11.02.38:246][675]LogSlate: Window 'Login' being destroyed
[2023.01.25-11.02.49:615][198]LogWebBrowser: Closing browser during destruction, this may cause a later crash.
[2023.01.25-11.02.49:615][198]LogWebBrowser: Deleting browser for Url=https://www.epicgames.com/id/login?client_id=b9101103b8814baa9bb4e79e5eb107d0&response_type=code.
[2023.01.25-11.04.04:128][565]LogSlate: Window 'Login' being destroyed
[2023.01.25-11.04.05:351][632]LogDerivedDataCache: C:/Users/ASUS/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:03.345 and deleted 0 files with total size 0 MiB. Scanned 2278 files in 2265 folders with total size 514 MiB.
[2023.01.25-11.04.12:905][ 22]LogSlate: Window 'Bridge' being destroyed
[2023.01.25-11.04.12:913][ 22]LogSlate: Window 'Bridge' being destroyed
[2023.01.25-11.04.12:913][ 22]LogWebBrowser: Closing browser during destruction, this may cause a later crash.
[2023.01.25-11.04.12:914][ 22]LogWebBrowser: Deleting browser for Url=file:///C:/Program%20Files/Epic%20Games/UE_5.1/Engine/Plugins/Bridge/ThirdParty/megascans/index.html?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6ImtzaGl0aWpuYXNoaW5lOTZAZ21haWwuY29tIiwic2NvcGUiOlsiZGVmYXVsdDp1c2VyIiwibWVnYXNjYW5zOnVzZXIiXSwiZXBpY0FjY291bnRJZCI6IjM4MTg2MjFlZjJjNjQ2OTBiMjQ1YWY3NDQ3OTRhZDdmIiwiaXNVbnJlYWxFVUxBQWNjZXB0ZWQiOnRydWUsImlzRXBpY0FjY291bnQiOnRydWUsInF1aXhlbEFjY291bnRJZCI6IjMzMWI4MjFhLTBlMTQtNDgyMC1hNjA0LWMzMjA4NTgwNTdiNiIsInJlYWxtIjoibWVnYXNjYW5zIiwiZXVsYXNBY2NlcHRlZCI6WyJlcGljX2NvbnRlbnQiLCJ1ZSJdLCJpYXQiOjE2NzMzODA3NzQsImV4cCI6MTY3MzQwOTU3NCwiaXNzIjoicXVpeGVsLXNzby1wcm9kIiwianRpIjoiMjQzNGIxYzYtNGVhMS00ZDZmLTk5ZDQtMzJlZDhlYzhkMGQ5In0.gAGA4CHBqunCJzFbcWezCRSrGPfCeZKBPUVnwJbf7TBtfOdOJfYFkJN0YdY3_RdrXZG7lsCGN-Ym5h8vf6v40r61zqmQWVl8ENT65pLV-Z2oThbFWjH85zTgVNLrnq_sXffJRAYAZHweqelI8rccGep4RweseKY3Dz6NjtV53sjPXa_aZhFH4j5zRij4IqlpwhZAtEwhtu-SZp9aFiUFSzPg6qy_aOEt6lxG6oRzGk7q559Daabnrxi-M3slevy2NUH7diKIHMMK4WnVMTLAchOfJExYJqmzxF-MHrWKSlZ0bUnsyMCMu0ox0RWeSrgBP3A12BfPeBVKtIxIHSjesw&refreshToken=MjJhYzE3YmItMGU3NS00MjAwLWFkNDQtNjdmZTdhYzQ0YzI2#/.
[2023.01.25-11.04.14:659][129]LogSlate: Window 'Content Browser' being destroyed
[2023.01.25-11.04.14:667][129]LogSlate: Window 'Content Browser' being destroyed
[2023.01.25-11.04.55:631][591]Cmd: DELETE
[2023.01.25-11.04.55:632][591]Cmd: ACTOR DELETE
[2023.01.25-11.05.05:899][291]Cmd: DELETE
[2023.01.25-11.05.05:899][291]Cmd: ACTOR DELETE
[2023.01.25-11.05.05:917][291]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.25-11.05.05:920][291]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.25-11.05.05:920][291]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.25-11.05.05:921][291]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.25-11.05.05:922][291]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.25-11.05.05:922][291]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.25-11.05.05:923][291]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.25-11.05.05:924][291]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.25-11.05.05:925][291]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.25-11.05.05:927][291]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.25-11.05.05:928][291]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.25-11.05.05:929][291]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.25-11.05.05:930][291]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.25-11.05.05:930][291]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.25-11.05.05:931][291]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.25-11.05.05:932][291]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.25-11.05.05:932][291]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.25-11.05.05:933][291]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.25-11.05.05:933][291]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.25-11.05.05:934][291]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.25-11.05.05:935][291]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.25-11.05.05:935][291]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.25-11.05.05:936][291]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.25-11.05.05:936][291]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.25-11.05.05:948][291]LogWebBrowser: Closing browser during destruction, this may cause a later crash.
[2023.01.25-11.05.05:948][291]LogWebBrowser: Deleting browser for Url=https://quixel.com/?code=eb25e910cd7448ae9b0485a3739ebb5f.
[2023.01.25-11.05.05:949][291]LogUObjectHash: Compacting FUObjectHashTables data took   0.54ms
[2023.01.25-11.05.05:950][291]LogEditorActor: Deleted 24 Actors (0.038 secs)
[2023.01.25-11.05.10:242][596]Cmd: DELETE
[2023.01.25-11.05.10:242][596]Cmd: ACTOR DELETE
[2023.01.25-11.05.10:244][596]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.25-11.05.10:245][596]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.25-11.05.10:245][596]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.25-11.05.10:247][596]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.25-11.05.10:248][596]LogEditorActor: Deleted Actor: StaticMeshActor
[2023.01.25-11.05.10:261][596]LogUObjectHash: Compacting FUObjectHashTables data took   0.38ms
[2023.01.25-11.05.10:263][596]LogEditorActor: Deleted 5 Actors (0.020 secs)
[2023.01.25-11.05.22:486][736]LogViewport: Scene viewport resized to 809x582, mode Windowed.
[2023.01.25-11.05.23:119][736]LogViewport: Scene viewport resized to 805x896, mode Windowed.
[2023.01.25-11.05.55:587][258]LogShaderCompilers: Display: ================================================
[2023.01.25-11.05.55:587][258]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.01.25-11.05.55:587][258]LogShaderCompilers: Display: Total job queries 364, among them cache hits 13 (3.57%)
[2023.01.25-11.05.55:587][258]LogShaderCompilers: Display: Tracking 110 distinct input hashes that result in 90 distinct outputs (81.82%)
[2023.01.25-11.05.55:587][258]LogShaderCompilers: Display: RAM used: 0.94 MB (0.00 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.06%
[2023.01.25-11.05.55:587][258]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.01.25-11.05.55:587][258]LogShaderCompilers: Display: Shaders Compiled: 110
[2023.01.25-11.05.55:587][258]LogShaderCompilers: Display: Jobs assigned 147, completed 110 (74.83%)
[2023.01.25-11.05.55:587][258]LogShaderCompilers: Display: Average time worker was idle: 11.75 s
[2023.01.25-11.05.55:587][258]LogShaderCompilers: Display: Time job spent in pending queue: average 8.60 s, longest 34.26 s
[2023.01.25-11.05.55:587][258]LogShaderCompilers: Display: Job execution time: average 7.44 s, max 20.95 s
[2023.01.25-11.05.55:587][258]LogShaderCompilers: Display: Job life time (pending + execution): average 18.16 s, max 36.18
[2023.01.25-11.05.55:587][258]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 51.29 s
[2023.01.25-11.05.55:587][258]LogShaderCompilers: Display: Jobs were issued in 63 batches (only local compilation was used), average 2.33 jobs/batch
[2023.01.25-11.05.55:587][258]LogShaderCompilers: Display: Average processing rate: 2.14 jobs/sec
[2023.01.25-11.05.55:587][258]LogShaderCompilers: Display: Total thread time: 159.37 s
[2023.01.25-11.05.55:587][258]LogShaderCompilers: Display: Total thread preprocess time: 7.38 s
[2023.01.25-11.05.55:587][258]LogShaderCompilers: Display: Percentage time preprocessing: 4.63%
[2023.01.25-11.05.55:587][258]LogShaderCompilers: Display: Effective parallelization: 3.11 (times faster than compiling all shaders on one thread). Compare with number of workers: 4
[2023.01.25-11.05.55:587][258]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2023.01.25-11.05.55:587][258]LogShaderCompilers: Display:                                   FCloudRenderViewPS110false (compiled    1 times, average 2.43 sec, max 2.43 sec, min 2.43 sec)
[2023.01.25-11.05.55:587][258]LogShaderCompilers: Display:                                   FCloudRenderViewPS010false (compiled    1 times, average 2.31 sec, max 2.31 sec, min 2.31 sec)
[2023.01.25-11.05.55:587][258]LogShaderCompilers: Display:                                   FCloudRenderViewPS111false (compiled    1 times, average 2.30 sec, max 2.30 sec, min 2.30 sec)
[2023.01.25-11.05.55:588][258]LogShaderCompilers: Display:                                   FCloudRenderViewPS011false (compiled    1 times, average 2.21 sec, max 2.21 sec, min 2.21 sec)
[2023.01.25-11.05.55:588][258]LogShaderCompilers: Display:                           FRenderVolumetricCloudRenderViewCS (compiled   17 times, average 2.05 sec, max 2.88 sec, min 1.38 sec)
[2023.01.25-11.05.55:588][258]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2023.01.25-11.05.55:588][258]LogShaderCompilers: Display:                           FRenderVolumetricCloudRenderViewCS - 21.90% of total time (compiled   17 times, average 2.05 sec, max 2.88 sec, min 1.38 sec)
[2023.01.25-11.05.55:588][258]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 13.69% of total time (compiled   13 times, average 1.68 sec, max 2.87 sec, min 1.02 sec)
[2023.01.25-11.05.55:588][258]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 12.20% of total time (compiled   14 times, average 1.39 sec, max 2.15 sec, min 0.88 sec)
[2023.01.25-11.05.55:588][258]LogShaderCompilers: Display:                                                 FLumenCardVS - 7.84% of total time (compiled    9 times, average 1.39 sec, max 1.96 sec, min 0.80 sec)
[2023.01.25-11.05.55:588][258]LogShaderCompilers: Display:                                          FLumenCardPS<false> - 6.45% of total time (compiled   10 times, average 1.03 sec, max 1.64 sec, min 0.53 sec)
[2023.01.25-11.05.55:588][258]LogShaderCompilers: Display: ================================================
[2023.01.25-11.06.17:791][383]LogAutomationController: Ignoring very large delta of 19.79 seconds in calls to FAutomationControllerManager::Tick() and not penalizing unresponsive tests
[2023.01.25-11.06.36:578][694]LogViewport: Scene viewport resized to 804x896, mode Windowed.
[2023.01.25-11.06.36:623][696]LogViewport: Scene viewport resized to 798x896, mode Windowed.
[2023.01.25-11.06.36:669][698]LogViewport: Scene viewport resized to 785x896, mode Windowed.
[2023.01.25-11.06.36:745][700]LogViewport: Scene viewport resized to 769x896, mode Windowed.
[2023.01.25-11.06.36:798][702]LogViewport: Scene viewport resized to 758x896, mode Windowed.
[2023.01.25-11.06.36:839][704]LogViewport: Scene viewport resized to 754x896, mode Windowed.
[2023.01.25-11.06.36:883][706]LogViewport: Scene viewport resized to 744x896, mode Windowed.
[2023.01.25-11.06.36:928][708]LogViewport: Scene viewport resized to 724x896, mode Windowed.
[2023.01.25-11.06.36:969][710]LogViewport: Scene viewport resized to 704x896, mode Windowed.
[2023.01.25-11.06.37:033][712]LogViewport: Scene viewport resized to 674x896, mode Windowed.
[2023.01.25-11.06.37:090][714]LogViewport: Scene viewport resized to 662x896, mode Windowed.
[2023.01.25-11.06.37:135][716]LogViewport: Scene viewport resized to 651x896, mode Windowed.
[2023.01.25-11.06.37:198][718]LogViewport: Scene viewport resized to 642x896, mode Windowed.
[2023.01.25-11.06.37:245][720]LogViewport: Scene viewport resized to 631x896, mode Windowed.
[2023.01.25-11.06.37:288][722]LogViewport: Scene viewport resized to 623x896, mode Windowed.
[2023.01.25-11.06.37:347][724]LogViewport: Scene viewport resized to 604x896, mode Windowed.
[2023.01.25-11.06.37:406][726]LogViewport: Scene viewport resized to 595x896, mode Windowed.
[2023.01.25-11.06.37:456][728]LogViewport: Scene viewport resized to 583x896, mode Windowed.
[2023.01.25-11.06.37:503][730]LogViewport: Scene viewport resized to 577x896, mode Windowed.
[2023.01.25-11.06.37:560][733]LogViewport: Scene viewport resized to 559x896, mode Windowed.
[2023.01.25-11.06.37:611][735]LogViewport: Scene viewport resized to 541x896, mode Windowed.
[2023.01.25-11.06.37:658][737]LogViewport: Scene viewport resized to 523x896, mode Windowed.
[2023.01.25-11.06.38:801][868]LogViewport: Scene viewport resized to 522x896, mode Windowed.
[2023.01.25-11.06.39:106][870]LogViewport: Scene viewport resized to 538x896, mode Windowed.
[2023.01.25-11.12.21:348][421]LogUObjectHash: Compacting FUObjectHashTables data took   0.62ms
[2023.01.25-11.12.21:350][421]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/ThirdPerson/Maps/ThirdPersonMap' took 0.015
[2023.01.25-11.22.21:854][375]LogUObjectHash: Compacting FUObjectHashTables data took   0.37ms
[2023.01.25-11.22.21:855][375]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/ThirdPerson/Maps/ThirdPersonMap' took 0.012
[2023.01.25-11.32.22:295][136]LogUObjectHash: Compacting FUObjectHashTables data took   0.41ms
[2023.01.25-11.32.22:296][136]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/ThirdPerson/Maps/ThirdPersonMap' took 0.013
[2023.01.25-11.35.40:591][582]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.Landscape_UAID_74C63B855D4E436001_1650019327.Heightmap_0 (BGRA8, 512x512 x1x1x1) (Required Memory Estimate: 8.062492 MB), EncodeSpeed: Fast
[2023.01.25-11.35.40:591][582]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.Landscape_UAID_74C63B855D4E436001_1650019327.Heightmap_1 (BGRA8, 512x512 x1x1x1) (Required Memory Estimate: 8.062492 MB), EncodeSpeed: Fast
[2023.01.25-11.35.40:592][582]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.Landscape_UAID_74C63B855D4E436001_1650019327.Heightmap_2 (BGRA8, 512x512 x1x1x1) (Required Memory Estimate: 8.062492 MB), EncodeSpeed: Fast
[2023.01.25-11.35.40:593][582]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.Landscape_UAID_74C63B855D4E436001_1650019327.Heightmap_3 (BGRA8, 512x512 x1x1x1) (Required Memory Estimate: 8.062492 MB), EncodeSpeed: Fast
